id,dt_ocorrencia,uf,regiao,classificacao_da_ocorrencia
1052,2010-07-21,RS,Sul,Ocorrência de Solo
1051,2010-07-21,RS,Sul,Ocorrência de Solo
1050,2010-07-20,TO,Norte,Acidente
1049,2010-07-20,MS,Centro-Oeste,Ocorrência Anormal
1048,2010-07-20,SC,Sul,Ocorrência Anormal
1047,2010-07-20,RJ,Sudeste,Incidente
1046,2010-07-19,DF,Centro-Oeste,Acidente
1045,2010-07-19,PR,Sul,Incidente
1044,2010-07-18,MT,Centro-Oeste,Acidente
1043,2010-07-18,DF,Centro-Oeste,Ocorrência Anormal
1042,2010-07-16,PR,Sul,Incidente
1041,2010-07-16,SP,Sudeste,Ocorrência Anormal
2058,2011-05-03,PR,Sul,Acidente
2057,2011-05-03,MT,Centro-Oeste,Ocorrência Anormal
2056,2011-05-03,SP,Sudeste,Incidente
2055,2011-05-03,PR,Sul,Ocorrência Anormal
2054,2011-05-03,DF,Centro-Oeste,Incidente
2053,2011-05-03,SP,Sudeste,Ocorrência Anormal
2052,2011-05-03,PR,Sul,Ocorrência Anormal
2051,2011-05-02,SP,Sudeste,Ocorrência Anormal
2050,2011-05-02,SP,Sudeste,Acidente
2049,2011-05-02,MS,Centro-Oeste,Ocorrência Anormal
2059,2011-05-04,SP,Sudeste,Incidente
2048,2011-05-02,PR,Sul,Incidente
2046,2011-05-01,MS,Centro-Oeste,Acidente
1364,2010-11-03,DF,Centro-Oeste,Incidente
2047,2011-05-02,RJ,Sudeste,Incidente
2045,2011-05-01,SP,Sudeste,Ocorrência Anormal
2044,2011-05-01,SP,Sudeste,Ocorrência Anormal
2043,2011-04-30,PB,Nordeste,Ocorrência Anormal
1723,2011-01-31,RJ,Sudeste,Incidente
1722,2011-01-31,BA,Nordeste,Ocorrência de Solo
1355,2010-11-01,RS,Sul,Incidente
1349,2010-10-30,PR,Sul,Ocorrência Anormal
1348,2010-10-30,SP,Sudeste,Incidente
2042,2011-04-30,SE,Nordeste,Incidente
1721,2011-01-30,RJ,Sudeste,Acidente
1720,2011-01-30,AP,Norte,Ocorrência Anormal
1719,2011-01-30,CE,Nordeste,Incidente
1718,2011-01-30,RJ,Sudeste,Incidente
1717,2011-01-30,MA,Nordeste,Ocorrência Anormal
1716,2011-01-30,SP,Sudeste,Ocorrência Anormal
1715,2011-01-29,MS,Centro-Oeste,Incidente
1714,2011-01-29,SP,Sudeste,Ocorrência Anormal
1713,2011-01-29,SC,Sul,Ocorrência Anormal
1712,2011-01-29,BA,Nordeste,Incidente
1711,2011-01-29,SP,Sudeste,Acidente
1710,2011-01-28,PR,Sul,Ocorrência Anormal
1709,2011-01-28,MS,Centro-Oeste,Ocorrência Anormal
1708,2011-01-28,PR,Sul,Ocorrência Anormal
1707,2011-01-28,RJ,Sudeste,Ocorrência Anormal
1706,2011-01-28,DF,Centro-Oeste,Ocorrência Anormal
1705,2011-01-28,PR,Sul,Acidente
1704,2011-01-28,SP,Sudeste,Ocorrência Anormal
1703,2011-01-28,MS,Centro-Oeste,Acidente
1702,2011-01-27,RJ,Sudeste,Ocorrência Anormal
1701,2011-01-27,DF,Centro-Oeste,Ocorrência de Solo
1700,2011-01-27,SP,Sudeste,Ocorrência de Solo
1699,2011-01-27,SP,Sudeste,Incidente
1698,2011-01-27,AC,Norte,Incidente Grave
1697,2011-01-27,SP,Sudeste,Ocorrência Anormal
1696,2011-01-27,DF,Centro-Oeste,Ocorrência de Solo
1362,2010-12-02,MG,Sudeste,Incidente
1361,2010-11-02,SP,Sudeste,Ocorrência Anormal
1360,2010-11-02,SC,Sul,Incidente
1369,2010-11-05,PA,Norte,Acidente
1368,2010-11-05,PB,Nordeste,Ocorrência Anormal
1367,2010-11-05,SP,Sudeste,Ocorrência Anormal
1366,2010-11-04,SP,Sudeste,Acidente
1365,2010-11-04,PR,Sul,Incidente
1363,2010-11-03,PE,Nordeste,Acidente
1358,2010-11-01,SP,Sudeste,Ocorrência Anormal
1357,2010-11-01,MG,Sudeste,Incidente
1356,2010-11-01,SP,Sudeste,Ocorrência Anormal
1354,2010-11-01,SP,Sudeste,Ocorrência Anormal
1353,2010-10-31,PA,Norte,Acidente
1352,2010-10-31,PA,Norte,Ocorrência Anormal
1351,2010-10-30,SP,Sudeste,Incidente
1350,2010-10-30,SP,Sudeste,Incidente
1347,2010-10-30,PR,Sul,Incidente
1346,2010-10-29,MG,Sudeste,Ocorrência Anormal
1345,2010-10-28,RO,Norte,Ocorrência Anormal
1344,2010-10-28,SP,Sudeste,Incidente
1343,2010-10-28,SP,Sudeste,Ocorrência Anormal
1342,2010-10-28,SP,Sudeste,Incidente Grave
1342,2010-10-28,SP,Sudeste,Incidente Grave
1341,2010-10-27,SP,Sudeste,Incidente Grave
1040,2010-07-16,SP,Sudeste,Acidente
1039,2010-07-16,CE,Nordeste,Ocorrência Anormal
1038,2010-07-15,TO,Norte,Ocorrência de Solo
1037,2010-07-15,PA,Norte,Ocorrência Anormal
1036,2010-07-15,TO,Norte,Incidente Grave
1035,2010-07-14,MT,Centro-Oeste,Incidente
1034,2010-07-14,RJ,Sudeste,Ocorrência Anormal
1033,2010-07-14,GO,Centro-Oeste,Incidente
1032,2010-07-14,RJ,Sudeste,Ocorrência Anormal
1031,2010-07-13,SP,Sudeste,Ocorrência de Solo
1030,2010-07-12,RJ,Sudeste,Acidente
1029,2010-07-12,Exterior,,Ocorrência Anormal
1028,2010-07-10,MA,Nordeste,Acidente
1027,2010-07-10,MG,Sudeste,Acidente
1026,2010-07-10,RJ,Sudeste,Ocorrência Anormal
1025,2010-07-10,ES,Sudeste,Incidente
1024,2010-07-10,SC,Sul,Ocorrência Anormal
1023,2010-07-10,PR,Sul,Incidente Grave
1022,2010-07-09,RS,Sul,Incidente
1021,2010-07-08,GO,Centro-Oeste,Incidente
1020,2010-07-07,PR,Sul,Ocorrência Anormal
1019,2010-07-05,SP,Sudeste,Ocorrência Anormal
1018,2010-07-05,SP,Sudeste,Incidente
1017,2010-07-04,PE,Nordeste,Acidente
1017,2010-07-04,PE,Nordeste,Acidente
1016,2010-07-04,DF,Centro-Oeste,Incidente
2039,2011-04-29,SP,Sudeste,Ocorrência Anormal
2038,2011-04-29,SP,Sudeste,Ocorrência Anormal
2037,2011-04-29,GO,Centro-Oeste,Incidente
2036,2011-04-29,SC,Sul,Ocorrência Anormal
2035,2011-04-28,RJ,Sudeste,Ocorrência Anormal
2034,2011-04-26,GO,Centro-Oeste,Ocorrência Anormal
2033,2011-04-26,DF,Centro-Oeste,Ocorrência Anormal
2032,2011-04-26,SP,Sudeste,Incidente
2031,2011-04-26,BA,Nordeste,Ocorrência Anormal
2030,2011-04-25,AM,Norte,Incidente
2029,2011-04-25,PA,Norte,Ocorrência Anormal
2027,2011-04-24,SP,Sudeste,Ocorrência de Solo
2026,2011-04-23,BA,Nordeste,Incidente
2028,2011-04-25,MG,Sudeste,Incidente
2025,2011-04-22,AL,Nordeste,Incidente
2041,2011-04-30,PR,Sul,Acidente
2040,2011-04-29,DF,Centro-Oeste,Ocorrência Anormal
2024,2011-04-22,Exterior,,Incidente
2023,2011-04-21,AM,Norte,Acidente
2022,2011-04-24,RJ,Sudeste,Incidente
1692,2011-01-26,SP,Sudeste,Incidente
1691,2011-01-26,RJ,Sudeste,Ocorrência Anormal
1690,2011-01-26,PR,Sul,Incidente
1689,2011-01-25,MG,Sudeste,Ocorrência Anormal
1688,2011-01-25,MT,Centro-Oeste,Acidente
1688,2011-01-25,MT,Centro-Oeste,Acidente
1687,2011-01-25,PI,Nordeste,Ocorrência Anormal
1686,2011-01-25,RJ,Sudeste,Ocorrência Anormal
1685,2011-01-25,SP,Sudeste,Ocorrência Anormal
1684,2011-01-25,SP,Sudeste,Incidente
1683,2011-01-25,Indeterminado,,Ocorrência Anormal
1695,2011-01-27,RS,Sul,Ocorrência Anormal
1694,2011-01-27,DF,Centro-Oeste,Ocorrência de Solo
1693,2011-01-27,PR,Sul,Incidente Grave
1682,2011-01-25,SC,Sul,Incidente
1681,2011-01-25,SP,Sudeste,Ocorrência Anormal
1680,2011-01-24,RJ,Sudeste,Incidente Grave
1679,2011-01-24,RS,Sul,Ocorrência Anormal
1678,2011-01-24,RJ,Sudeste,Incidente
1677,2011-01-24,Indeterminado,,Ocorrência Anormal
1676,2011-01-24,SC,Sul,Incidente
1675,2011-01-24,SC,Sul,Ocorrência Anormal
1674,2011-01-23,RS,Sul,Acidente
1673,2011-01-23,RJ,Sudeste,Ocorrência Anormal
1672,2011-01-23,ES,Sudeste,Ocorrência Anormal
1671,2011-01-23,BA,Nordeste,Ocorrência Anormal
1670,2011-01-23,PE,Nordeste,Ocorrência Anormal
1669,2011-01-22,SP,Sudeste,Ocorrência Anormal
1668,2011-01-22,SP,Sudeste,Ocorrência Anormal
1667,2011-01-22,PI,Nordeste,Incidente
1340,2010-10-27,BA,Nordeste,Ocorrência Anormal
1339,2010-10-27,SP,Sudeste,Incidente
1338,2010-10-26,GO,Centro-Oeste,Ocorrência Anormal
1331,2010-10-24,MG,Sudeste,Incidente
1337,2010-10-26,RJ,Sudeste,Ocorrência Anormal
1336,2010-10-25,SP,Sudeste,Ocorrência Anormal
1335,2010-10-25,PA,Norte,Incidente
1334,2010-10-25,RS,Sul,Ocorrência Anormal
1333,2010-10-24,RJ,Sudeste,Ocorrência Anormal
1332,2010-10-24,MS,Centro-Oeste,Ocorrência Anormal
1330,2010-10-24,SP,Sudeste,Incidente
1329,2010-10-23,MG,Sudeste,Acidente
1328,2010-10-23,BA,Nordeste,Acidente
1327,2010-10-23,RJ,Sudeste,Incidente
1326,2010-10-22,PI,Nordeste,Incidente
1325,2010-10-22,SP,Sudeste,Incidente
1324,2010-10-22,MG,Sudeste,Incidente
1323,2010-10-22,SP,Sudeste,Ocorrência de Solo
1322,2010-10-22,GO,Centro-Oeste,Incidente
1320,2010-10-21,TO,Norte,Incidente
1319,2010-10-21,PR,Sul,Incidente
1321,2010-10-21,MS,Centro-Oeste,Incidente
1318,2010-10-21,SC,Sul,Ocorrência Anormal
1317,2010-10-21,ES,Sudeste,Incidente
1316,2010-10-19,SP,Sudeste,Incidente
1013,2010-07-03,SP,Sudeste,Ocorrência Anormal
1012,2010-07-02,SP,Sudeste,Incidente
1011,2010-07-02,BA,Nordeste,Incidente
1010,2010-07-02,PE,Nordeste,Ocorrência Anormal
1009,2010-07-02,RS,Sul,Ocorrência Anormal
1008,2010-07-01,RS,Sul,Ocorrência Anormal
1007,2010-07-01,PE,Nordeste,Ocorrência Anormal
1006,2010-06-29,CE,Nordeste,Ocorrência Anormal
1005,2010-06-29,SP,Sudeste,Ocorrência Anormal
1004,2010-06-29,MT,Centro-Oeste,Ocorrência Anormal
1003,2010-06-29,SP,Sudeste,Acidente
1003,2010-06-29,SP,Sudeste,Acidente
1002,2010-06-28,MG,Sudeste,Incidente Grave
1002,2010-06-28,MG,Sudeste,Incidente Grave
1001,2010-06-27,AM,Norte,Incidente
1015,2010-07-04,SP,Sudeste,Ocorrência Anormal
1014,2010-07-03,TO,Norte,Ocorrência Anormal
1000,2010-06-27,Exterior,,Ocorrência Anormal
999,2010-06-27,AM,Norte,Incidente
998,2010-06-27,RS,Sul,Incidente Grave
997,2010-06-27,SP,Sudeste,Incidente
996,2010-06-26,RJ,Sudeste,Ocorrência Anormal
995,2010-06-25,SC,Sul,Incidente
994,2010-06-25,RJ,Sudeste,Ocorrência Anormal
2021,2011-04-21,RN,Nordeste,Ocorrência de Solo
2020,2011-04-21,SP,Sudeste,Ocorrência Anormal
2019,2011-04-20,MG,Sudeste,Incidente
2015,2011-04-19,SP,Sudeste,Acidente
2018,2011-04-20,PA,Norte,Incidente Grave
2018,2011-04-20,PA,Norte,Incidente Grave
2017,2011-04-20,MA,Nordeste,Ocorrência Anormal
2016,2011-04-20,RJ,Sudeste,Incidente
2015,2011-04-19,SP,Sudeste,Acidente
2012,2011-04-19,PR,Sul,Incidente
1657,2011-01-19,SP,Sudeste,Incidente
1651,2011-01-16,PR,Sul,Incidente
2014,2011-04-19,TO,Norte,Ocorrência Anormal
2013,2011-04-19,GO,Centro-Oeste,Incidente Grave
2013,2011-04-19,GO,Centro-Oeste,Incidente Grave
2011,2011-04-19,PR,Sul,Ocorrência Anormal
2010,2011-04-19,RJ,Sudeste,Ocorrência de Solo
2009,2011-04-18,DF,Centro-Oeste,Incidente
2008,2011-04-18,AM,Norte,Ocorrência Anormal
2007,2011-04-18,SC,Sul,Ocorrência Anormal
2006,2011-04-18,PA,Norte,Ocorrência Anormal
2005,2011-04-18,RJ,Sudeste,Ocorrência Anormal
2004,2011-04-18,PR,Sul,Acidente
2003,2011-04-17,SP,Sudeste,Acidente
2002,2011-04-17,TO,Norte,Incidente Grave
